state_abbr,state_fips,place_fips,stpl_fips,city_name,metric_name,group_name,metric_number,group_number,num,denom,est,lci,uci,county_indicator,educ_indicator,multiplier_indicator,data_yr_type,geo_level,Date of export to MySQL database,version,NOTE - NCHS Disclaimer
IN,18,810342,1810342,Carmel,Absenteeism,male,1,3,393,6738,5.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,822000,1822000,Evansville,Absenteeism,male,1,3,1365,7469,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,823278,1823278,Fishers,Absenteeism,male,1,3,1525,9682,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,825000,1825000,Fort Wayne,Absenteeism,male,1,3,1238,8513,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,827000,1827000,Gary,Absenteeism,male,1,3,826,5386,15.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,831000,1831000,Hammond,Absenteeism,male,1,3,973,4442,21.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,836003,1836003,Indianapolis,Absenteeism,male,1,3,9074,52212,17.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,840788,1840788,Lafayette,Absenteeism,male,1,3,368,3613,10.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,851876,1851876,Muncie,Absenteeism,male,1,3,378,3471,10.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,871000,1871000,South Bend,Absenteeism,male,1,3,1477,6520,22.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,912000,1912000,Cedar Rapids,Absenteeism,male,1,3,1409,7977,17.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,919000,1919000,Davenport,Absenteeism,male,1,3,1452,6609,22,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,921000,1921000,Des Moines,Absenteeism,male,1,3,1626,13992,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,938595,1938595,Iowa City,Absenteeism,male,1,3,553,3520,15.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,973335,1973335,Sioux City,Absenteeism,male,1,3,831,6021,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,982425,1982425,Waterloo,Absenteeism,male,1,3,740,3172,23.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,36000,2036000,Kansas City,Absenteeism,male,1,3,2589,11779,22,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,38900,2038900,Lawrence,Absenteeism,male,1,3,797,5874,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,52575,2052575,Olathe,Absenteeism,male,1,3,364,8467,4.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,53775,2053775,Overland Park,Absenteeism,male,1,3,740,14884,5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,71000,2071000,Topeka,Absenteeism,male,1,3,1231,4373,28.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,79000,2079000,Wichita,Absenteeism,male,1,3,3548,14971,23.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KY,21,146027,2146027,Lexington,Absenteeism,male,1,3,2522,15301,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KY,21,148006,2148006,Louisville,Absenteeism,male,1,3,8571,27829,30.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,205000,2205000,Baton Rouge,Absenteeism,male,1,3,2873,12404,23.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,239475,2239475,Kenner,Absenteeism,male,1,3,168,305,55.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,240735,2240735,Lafayette,Absenteeism,male,1,3,930,5792,16.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,241155,2241155,Lake Charles,Absenteeism,male,1,3,808,4293,18.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,255000,2255000,New Orleans,Absenteeism,male,1,3,2865,12985,22.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,270000,2270000,Shreveport,Absenteeism,male,1,3,940,8328,11.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ME,23,360545,2360545,Portland,Absenteeism,male,1,3,369,2621,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MD,24,404000,2404000,Baltimore,Absenteeism,male,1,3,7791,17730,43.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,507000,2507000,Boston,Absenteeism,male,1,3,4258,14104,30.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,509000,2509000,Brockton,Absenteeism,male,1,3,1841,8705,21.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,511000,2511000,Cambridge,Absenteeism,male,1,3,487,2418,20.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,523000,2523000,Fall River,Absenteeism,male,1,3,1375,4252,32.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,534550,2534550,Lawrence,Absenteeism,male,1,3,1516,6482,23.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,537000,2537000,Lowell,Absenteeism,male,1,3,564,4040,14,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,537490,2537490,Lynn,Absenteeism,male,1,3,1116,6732,16.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,545000,2545000,New Bedford,Absenteeism,male,1,3,1387,5866,23.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,545560,2545560,Newton,Absenteeism,male,1,3,493,6315,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,555745,2555745,Quincy,Absenteeism,male,1,3,654,4422,14.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,562535,2562535,Somerville,Absenteeism,male,1,3,229,1222,18.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,567000,2567000,Springfield,Absenteeism,male,1,3,2487,10694,23.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,582000,2582000,Worcester,Absenteeism,male,1,3,808,7854,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,603000,2603000,Ann Arbor,Absenteeism,male,1,3,796,8570,9.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,621000,2621000,Dearborn,Absenteeism,male,1,3,814,7194,11.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,622000,2622000,Detroit,Absenteeism,male,1,3,12291,26921,45.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,627440,2627440,Farmington Hills,Absenteeism,male,1,3,547,4390,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,629000,2629000,Flint,Absenteeism,male,1,3,867,2845,30.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,634000,2634000,Grand Rapids,Absenteeism,male,1,3,3784,7472,50.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,642160,2642160,Kalamazoo,Absenteeism,male,1,3,1112,3062,36.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,646000,2646000,Lansing,Absenteeism,male,1,3,2187,4117,53.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,649000,2649000,Livonia,Absenteeism,male,1,3,1128,7464,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,669035,2669035,Rochester Hills,Absenteeism,male,1,3,455,6597,6.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,674900,2674900,Southfield,Absenteeism,male,1,3,1259,4494,28,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,676460,2676460,Sterling Heights,Absenteeism,male,1,3,1012,8169,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,680700,2680700,Troy,Absenteeism,male,1,3,235,6493,3.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,684000,2684000,Warren,Absenteeism,male,1,3,2166,10534,20.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,686000,2686000,Westland,Absenteeism,male,1,3,1020,4855,21,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,688940,2688940,Wyoming,Absenteeism,male,1,3,1920,5343,35.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,706616,2706616,Bloomington,Absenteeism,male,1,3,457,5367,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,707966,2707966,Brooklyn Park,Absenteeism,male,1,3,977,7549,12.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,717000,2717000,Duluth,Absenteeism,male,1,3,1117,4181,26.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,743000,2743000,Minneapolis,Absenteeism,male,1,3,3065,15818,19.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,751730,2751730,Plymouth,Absenteeism,male,1,3,1137,7375,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,754880,2754880,Rochester,Absenteeism,male,1,3,2062,6107,33.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,758000,2758000,St. Paul,Absenteeism,male,1,3,3608,18264,19.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MS,28,829700,2829700,Gulfport,Absenteeism,male,1,3,891,6024,14.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MS,28,836000,2836000,Jackson,Absenteeism,male,1,3,2002,8750,22.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,915670,2915670,Columbia,Absenteeism,male,1,3,287,2145,13.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,935000,2935000,Independence,Absenteeism,male,1,3,1275,5379,23.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,938000,2938000,Kansas City,Absenteeism,male,1,3,4909,27597,17.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,941348,2941348,Lee's Summit,Absenteeism,male,1,3,745,8761,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,954074,2954074,O'Fallon,Absenteeism,male,1,3,871,8459,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,964550,2964550,St. Joseph,Absenteeism,male,1,3,739,4107,18,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,965000,2965000,St. Louis,Absenteeism,male,1,3,1959,9581,20.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,970000,2970000,Springfield,Absenteeism,male,1,3,2183,7866,27.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MT,30,6550,3006550,Billings,Absenteeism,male,1,3,1379,8097,17,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MT,30,50200,3050200,Missoula,Absenteeism,male,1,3,782,4581,17.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NE,31,128000,3128000,Lincoln,Absenteeism,male,1,3,2047,11915,17.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NE,31,137000,3137000,Omaha,Absenteeism,male,1,3,4505,21090,21.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,231900,3231900,Henderson,Absenteeism,male,1,3,2611,15123,17.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,240000,3240000,Las Vegas,Absenteeism,male,1,3,6545,31531,20.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,251800,3251800,North Las Vegas,Absenteeism,male,1,3,3729,15477,24.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,260600,3260600,Reno,Absenteeism,male,1,3,2687,11938,22.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,268400,3268400,Sparks,Absenteeism,male,1,3,689,3183,21.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NH,33,345140,3345140,Manchester,Absenteeism,male,1,3,1728,6138,28.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NH,33,350260,3350260,Nashua,Absenteeism,male,1,3,1284,5080,25.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,410000,3410000,Camden,Absenteeism,male,1,3,1428,4915,29.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,413690,3413690,Clifton,Absenteeism,male,1,3,376,4623,8.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,421000,3421000,Elizabeth,Absenteeism,male,1,3,948,6138,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,436000,3436000,Jersey City,Absenteeism,male,1,3,1254,6869,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,451000,3451000,Newark,Absenteeism,male,1,3,4614,14887,31,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,456550,3456550,Passaic,Absenteeism,male,1,3,1012,4861,20.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,457000,3457000,Paterson,Absenteeism,male,1,3,3065,10700,28.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,474000,3474000,Trenton,Absenteeism,male,1,3,98,6561,1.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,474630,3474630,Union City,Absenteeism,male,1,3,666,4157,16,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,502000,3502000,Albuquerque,Absenteeism,male,1,3,7038,31641,22.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,539380,3539380,Las Cruces,Absenteeism,male,1,3,1488,5470,27.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,563460,3563460,Rio Rancho,Absenteeism,male,1,3,1644,8522,19.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,570500,3570500,Santa Fe,Absenteeism,male,1,3,1275,4382,29.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,601000,3601000,Albany,Absenteeism,male,1,3,1183,4427,26.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,611000,3611000,Buffalo,Absenteeism,male,1,3,3766,8687,43.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,649121,3649121,Mount Vernon,Absenteeism,male,1,3,995,2871,34.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,650617,3650617,New Rochelle,Absenteeism,male,1,3,1190,5387,22.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,651000,3651000,New York,Absenteeism,male,1,3,7526,39495,19.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,663000,3663000,Rochester,Absenteeism,male,1,3,3509,8602,40.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,665508,3665508,Schenectady,Absenteeism,male,1,3,2542,4174,60.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,673000,3673000,Syracuse,Absenteeism,male,1,3,1445,5178,27.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,684000,3684000,Yonkers,Absenteeism,male,1,3,667,3863,17.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,702140,3702140,Asheville,Absenteeism,male,1,3,845,6771,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,710740,3710740,Cary,Absenteeism,male,1,3,1306,10888,12,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,712000,3712000,Charlotte,Absenteeism,male,1,3,5460,43642,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,714100,3714100,Concord,Absenteeism,male,1,3,1145,8852,12.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,719000,3719000,Durham,Absenteeism,male,1,3,2786,13726,20.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,722920,3722920,Fayetteville,Absenteeism,male,1,3,1379,8743,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,725580,3725580,Gastonia,Absenteeism,male,1,3,723,3171,22.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,728000,3728000,Greensboro,Absenteeism,male,1,3,2578,11964,21.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,728080,3728080,Greenville,Absenteeism,male,1,3,921,4412,20.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,731400,3731400,High Point,Absenteeism,male,1,3,907,5003,18.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,734200,3734200,Jacksonville,Absenteeism,male,1,3,550,4357,12.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,755000,3755000,Raleigh,Absenteeism,male,1,3,3930,20781,18.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,774440,3774440,Wilmington,Absenteeism,male,1,3,782,6766,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,775000,3775000,Winston-Salem,Absenteeism,male,1,3,3033,9674,31.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ND,38,825700,3825700,Fargo,Absenteeism,male,1,3,954,5958,16,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,901000,3901000,Akron,Absenteeism,male,1,3,3042,11343,26.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,912000,3912000,Canton,Absenteeism,male,1,3,1124,4707,23.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,915000,3915000,Cincinnati,Absenteeism,male,1,3,2548,10461,24.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,916000,3916000,Cleveland,Absenteeism,male,1,3,6105,16374,37.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,918000,3918000,Columbus,Absenteeism,male,1,3,10625,35209,30.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,921000,3921000,Dayton,Absenteeism,male,1,3,2524,5086,49.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,961000,3961000,Parma,Absenteeism,male,1,3,986,4356,22.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,977000,3977000,Toledo,Absenteeism,male,1,3,3689,12189,30.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,988000,3988000,Youngstown,Absenteeism,male,1,3,1156,2317,49.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,9050,4009050,Broken Arrow,Absenteeism,male,1,3,1242,8890,14,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,23200,4023200,Edmond,Absenteeism,male,1,3,641,5605,11.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,41850,4041850,Lawton,Absenteeism,male,1,3,1074,4909,21.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,52500,4052500,Norman,Absenteeism,male,1,3,427,4669,9.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,55000,4055000,Oklahoma City,Absenteeism,male,1,3,3871,19958,19.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,75000,4075000,Tulsa,Absenteeism,male,1,3,2385,14479,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,105350,4105350,Beaverton,Absenteeism,male,1,3,1905,10354,18.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,105800,4105800,Bend,Absenteeism,male,1,3,1841,7135,25.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,123850,4123850,Eugene,Absenteeism,male,1,3,2748,11136,24.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,131250,4131250,Gresham,Absenteeism,male,1,3,2114,7818,27,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,134100,4134100,Hillsboro,Absenteeism,male,1,3,1400,9302,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,147000,4147000,Medford,Absenteeism,male,1,3,1704,6445,26.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,159000,4159000,Portland,Absenteeism,male,1,3,7416,30784,24.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,164900,4164900,Salem,Absenteeism,male,1,3,3410,15302,22.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,202000,4202000,Allentown,Absenteeism,male,1,3,585,9486,6.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,206088,4206088,Bethlehem,Absenteeism,male,1,3,359,4566,7.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,224000,4224000,Erie,Absenteeism,male,1,3,1299,4210,30.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,260000,4260000,Philadelphia,Absenteeism,male,1,3,25267,79854,31.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,261000,4261000,Pittsburgh,Absenteeism,male,1,3,2333,6696,34.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,263624,4263624,Reading,Absenteeism,male,1,3,3537,5388,65.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,269000,4269000,Scranton,Absenteeism,male,1,3,867,2705,32.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,419180,4419180,Cranston,Absenteeism,male,1,3,831,4158,20,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,454640,4454640,Pawtucket,Absenteeism,male,1,3,1094,4340,25.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,459000,4459000,Providence,Absenteeism,male,1,3,4409,12659,34.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,474300,4474300,Warwick,Absenteeism,male,1,3,728,4549,16,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,513330,4513330,Charleston,Absenteeism,male,1,3,145,3833,3.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,516000,4516000,Columbia,Absenteeism,male,1,3,1096,7117,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,548535,4548535,Mount Pleasant,Absenteeism,male,1,3,125,4334,2.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,550875,4550875,North Charleston,Absenteeism,male,1,3,315,5222,6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,561405,4561405,Rock Hill,Absenteeism,male,1,3,665,5024,13.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SD,46,652980,4652980,Rapid City,Absenteeism,male,1,3,1862,5815,32,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SD,46,659020,4659020,Sioux Falls,Absenteeism,male,1,3,1365,8755,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,714000,4714000,Chattanooga,Absenteeism,male,1,3,895,6973,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,715160,4715160,Clarksville,Absenteeism,male,1,3,962,7837,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,740000,4740000,Knoxville,Absenteeism,male,1,3,2060,7560,27.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,748000,4748000,Memphis,Absenteeism,male,1,3,2522,34503,7.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,751560,4751560,Murfreesboro,Absenteeism,male,1,3,1104,8604,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,752006,4752006,Nashville,Absenteeism,male,1,3,5417,24502,22.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,801000,4801000,Abilene,Absenteeism,male,1,3,1286,10367,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,801924,4801924,Allen,Absenteeism,male,1,3,324,5194,6.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,803000,4803000,Amarillo,Absenteeism,male,1,3,2017,12698,15.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,804000,4804000,Arlington,Absenteeism,male,1,3,2866,22155,12.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,805000,4805000,Austin,Absenteeism,male,1,3,5370,39010,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,806128,4806128,Baytown,Absenteeism,male,1,3,1013,4935,20.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,807000,4807000,Beaumont,Absenteeism,male,1,3,1206,4981,24.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,810768,4810768,Brownsville,Absenteeism,male,1,3,2161,14486,14.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,810912,4810912,Bryan,Absenteeism,male,1,3,755,6328,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,813024,4813024,Carrollton,Absenteeism,male,1,3,1172,9360,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,815976,4815976,College Station,Absenteeism,male,1,3,248,3680,6.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
